,composition,UUID,cell,positions,numbers,energy (eV/atom),formation energy (eV/atom),Tc (K)(KKR-FULL)
26215,YVSi,98f75f8f-e67b-4bf0-841f-49b3526e0c50,"[[2.45028605, 2.45028605, -0.0], [-2.45028605, 2.45028605, -0.0], [0.0, 0.0, 10.27880425]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[39 39 23 23 14 14],-6.9834888600000005,-0.0461134366666667,
12092,Mn2ZnAs,6dfc576c-7cb8-4ed4-9a6d-8f2f3eb92845,"[[2.63421682, 2.63421682, -0.0], [-2.63421682, 2.63421682, 0.0], [-0.0, -0.0, 8.32621695]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 30 30 33 33],-5.87816220875,-0.0055499737499999,229.8
59797,Au2PtIn,69ce9991-5f07-4cda-b853-3ba19cff7852,"[[2.86191787, 2.86191787, -0.0], [-2.86191787, 2.86191787, -0.0], [0.0, 0.0, 8.83673869]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.4999999999999999], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.4999999999999999]]",[79 79 79 79 78 78 49 49],-3.94071361875,-0.1654122962499995,
39249,PdWGa,79af6194-a90c-4398-923f-847d598d302b,"[[-0.0, 2.98737654, 2.98737654], [2.98737654, 0.0, 2.98737654], [2.98737654, 2.98737654, 0.0]]","[[0.25000000000000006, 0.25000000000000006, 0.24999999999999986], [0.5000000000000001, 0.5000000000000001, 0.4999999999999997], [0.0, 0.0, 0.0]]",[46 74 31],-6.587376079999999,0.4352199166666667,
58248,Au2CoTl,ab4508f5-de1f-48bb-8a29-24c10ce08681,"[[2.8707627, 2.8707627, 0.0], [-2.8707627, 2.8707627, -0.0], [-0.0, 0.0, 8.77617813]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[79 79 79 79 27 27 81 81],-3.569495835,0.3526485268750003,
46935,Ta2VIn,9d39d8c7-f696-4158-9092-ad2c105c64f0,"[[2.91050101, 2.91050101, 0.0], [-2.91050101, 2.91050101, -0.0], [-0.0, -0.0, 8.44613879]]","[[0.4999999999999999, 3.814542653689567e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.75], [0.4999999999999999, 3.814542653689567e-17, 0.75], [0.9999999999999999, 0.49999999999999983, 0.25], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[73 73 73 73 23 23 49 49],-8.57008515625,0.2115952662499989,
11880,MnNiTl,e2faf48c-4557-4338-9dc1-dc9859047fb8,"[[2.69653222, 2.69653222, -0.0], [-2.69653222, 2.69653222, 0.0], [0.0, 0.0, 7.80469181]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 28 28 81 81],-4.99486264,0.5222646208333342,
14988,Fe2YSb,1108f45b-49a7-47ed-8c7c-afd029df5207,"[[-0.0, 3.18097149, 3.18097149], [3.18097149, 0.0, 3.18097149], [3.18097149, 3.18097149, -0.0]]","[[0.25, 0.25, 0.25], [0.75, 0.75, 0.75], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[26 26 39 51],-6.8121703775,-0.0350735787500005,
42028,Ag2AuPb,20db616b-c98a-41f6-9039-284178cf9178,"[[3.06297803, 3.06297803, 0.0], [-3.06297803, 3.06297803, 0.0], [0.0, -0.0, 8.80209498]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[47 47 47 47 79 79 82 82],-3.0218786125,0.0366825324999999,
41947,Ag2PtTl,40db2a5f-c276-496a-b431-75853695af19,"[[2.86373679, 2.86373679, -0.0], [-2.86373679, 2.86373679, 0.0], [-0.0, -0.0, 9.14922917]]","[[0.4999999999999999, 3.8768333336429166e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.7500000000000002], [0.4999999999999999, 3.8768333336429166e-17, 0.7500000000000002], [0.9999999999999999, 0.49999999999999983, 0.25], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[47 47 47 47 78 78 81 81],-3.38352187125,0.054823951875,
93259,Ta2ScGa,93b05fb0-0e71-45f1-9819-9817990740fa,"[[-0.0, 3.3173769, 3.3173769], [3.3173769, 0.0, 3.3173769], [3.3173769, 3.3173769, 0.0]]","[[0.25, 0.25, 0.24999999999999997], [0.5, 0.5, 0.4999999999999998], [0.7500000000000001, 0.7500000000000001, 0.7499999999999997], [0.0, 0.0, 0.0]]",[73 73 21 31],-8.2224404025,-0.0316417500000003,
21446,Cu2CrSb,6ec01d5c-2e7c-48d7-8b6a-967e456761e5,"[[2.75914783, 2.75914783, -0.0], [-2.75914783, 2.75914783, -0.0], [0.0, 0.0, 8.13021043]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[29 29 29 29 24 24 51 51],-5.0884656275,0.2013114712499994,
74296,Co2PtGa,914a00f5-6638-4ef9-85d8-137c8ad042b3,"[[2.68408897, 2.68408897, -0.0], [-2.68408897, 2.68408897, 0.0], [-0.0, -0.0, 7.16716534]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 78 78 31 31],-5.9900229925,-0.2189167549999995,786.2
23493,CuAuSb,e872f537-21df-495f-bfee-8f7b224aa6fe,"[[3.12352304, 3.12352304, -0.0], [-3.12352304, 3.12352304, -0.0], [-0.0, -0.0, 6.13760492]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[29 29 79 79 51 51],-3.704517721666667,-0.0014917466666665,
61440,LaAgSi,78afe860-240b-4912-b512-9fa2b01512a9,"[[4.14739588, 4.14739588, 0.0], [-4.14739588, 4.14739588, 0.0], [-0.0, -0.0, 4.84819978]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.4999999999999999], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.4999999999999999]]",[57 57 47 47 14 14],-4.480602788333333,-0.1478222866666669,
22709,CuAgSi,1fd3de71-e39a-446d-a211-eeffde9d4a23,"[[2.92233132, 2.92233132, 0.0], [-2.92233132, 2.92233132, -0.0], [-0.0, -0.0, 5.80776664]]","[[0.4999999999999999, 2.7755575615628907e-17, 0.25], [0.9999999999999998, 0.49999999999999983, 0.7499999999999999], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[29 29 47 47 14 14],-3.716384545,0.2472773383333339,
60047,La2TiIn,68d53af5-27fc-4af9-9782-fa0f108b9b10,"[[3.90332878, 3.90332878, -0.0], [-3.90332878, 3.90332878, 0.0], [0.0, 0.0, 7.74721059]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[57 57 57 57 22 22 49 49],-5.088504905,-0.0699054262499991,134.0
29183,Zr2MoSn,70672755-03bc-4718-848f-57534ceca9a8,"[[3.43549216, 3.43549216, -0.0], [-3.43549216, 3.43549216, 0.0], [-0.0, 0.0, 6.90230332]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999999], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[40 40 40 40 42 42 50 50],-8.146659675,-0.1960158862500005,
27399,Y2CdAl,e2591d99-5343-48b7-a7b1-0c6625968ccf,"[[3.6790554, 3.6790554, 0.0], [-3.6790554, 3.6790554, -0.0], [0.0, 0.0, 7.38916773]]","[[0.49999999999999983, 3.017684986817965e-17, 0.25], [0.9999999999999998, 0.49999999999999983, 0.75], [0.49999999999999983, 3.017684986817965e-17, 0.75], [0.9999999999999998, 0.49999999999999983, 0.25], [0.0, 0.0, 0.5], [0.4999999999999998, 0.49999999999999983, 0.0], [0.0, 0.0, 0.0], [0.4999999999999998, 0.49999999999999983, 0.5]]",[39 39 39 39 48 48 13 13],-4.73365389375,-0.397613185,
26912,Y2ZrSi,4292e941-0949-4cf7-bce1-0d4c944a410d,"[[3.11329461, 3.11329461, -0.0], [-3.11329461, 3.11329461, -0.0], [-0.0, -0.0, 9.60028849]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[39 39 39 39 40 40 14 14],-6.87112316375,-0.1716703337500007,
52831,Os2CoIn,02521be2-f1b1-4807-996d-1fdb80d0918c,"[[2.71792375, 2.71792375, -0.0], [-2.71792375, 2.71792375, -0.0], [-0.0, -0.0, 8.02238481]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[76 76 76 76 27 27 49 49],-7.46877819625,0.5437286874999998,
68537,V2AuSb,e7d28ff7-51b2-4ce6-8959-e30471291674,"[[2.83900311, 2.83900311, 0.0], [-2.83900311, 2.83900311, 0.0], [0.0, 0.0, 8.48911366]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[23 23 23 23 79 79 51 51],-6.21568707625,0.1040852000000001,
15738,FeHfIn,05522baf-532d-48c7-b17c-1f628add74a8,"[[3.09611529, 3.09611529, 0.0], [-3.09611529, 3.09611529, 0.0], [0.0, 0.0, 6.19435259]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 72 72 49 49],-6.743389256666667,0.1747155433333335,
32375,Mo2VGe,e769ae93-c968-4714-b132-5ff5cde744be,"[[3.11148751, 3.11148751, -0.0], [-3.11148751, 3.11148751, 0.0], [-0.0, -0.0, 6.10433644]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[42 42 42 42 23 23 32 32],-8.8478726875,-0.0178892324999999,
97907,Os2ZrP,16256af6-fd90-4025-a167-2b40a536133c,"[[2.67896226, 2.67896226, -0.0], [-2.67896226, 2.67896226, -0.0], [0.0, 0.0, 8.53024105]]","[[0.5, 4.1442279393109354e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.75], [0.0, 0.0, 0.5], [0.4999999999999998, 0.49999999999999994, 0.0], [0.5, 4.1442279393109354e-17, 0.75], [0.9999999999999999, 0.4999999999999999, 0.25], [0.0, 0.0, 0.0], [0.4999999999999998, 0.49999999999999994, 0.5]]",[76 76 76 76 40 40 15 15],-9.14815149375,-0.0518560996428565,
66125,Ti2ZnTl,58bc7dec-d793-4629-bde9-18f04d0e6414,"[[2.82817105, 2.82817105, 0.0], [-2.82817105, 2.82817105, 0.0], [0.0, 0.0, 9.0958785]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[22 22 22 22 30 30 81 81],-4.66768037375,0.0630903331250003,
9128,Cr2CuAs,745b5abc-dbfb-4f76-a10e-e4ad264047bf,"[[2.64938961, 2.64938961, -0.0], [-2.64938961, 2.64938961, -0.0], [0.0, -0.0, 7.68794077]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[24 24 24 24 29 29 33 33],-6.70642799125,0.1588750674999994,
62266,LuScGa,e54c32b1-9efe-4f15-b1e3-08b95a24e9e2,"[[2.74459569, 2.74459569, 0.0], [-2.74459569, 2.74459569, -0.0], [-0.0, -0.0, 10.28718829]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[71 71 21 21 31 31],-4.539126015,-0.0020041433333328,
50461,W2OsTl,40652d23-3c9b-45cc-923d-95f90bdca59b,"[[2.75670159, 2.75670159, -0.0], [-2.75670159, 2.75670159, -0.0], [0.0, 0.0, 8.88972767]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[74 74 74 74 76 76 81 81],-9.00361613125,0.8307174756249989,
58480,Au2ZnSb,3c979ac8-b41e-46fd-9a9e-865f957b3704,"[[3.78228701, 3.78228701, 0.0], [-3.78228701, 3.78228701, -0.0], [0.0, -0.0, 5.59464626]]","[[0.49999999999999983, 2.9353219935182983e-17, 0.24999999999999997], [0.9999999999999998, 0.49999999999999983, 0.7499999999999999], [0.49999999999999983, 2.9353219935182983e-17, 0.7499999999999999], [0.9999999999999998, 0.49999999999999983, 0.24999999999999997], [0.0, 0.0, 0.4999999999999999], [0.4999999999999998, 0.49999999999999983, 0.0], [0.0, 0.0, 0.0], [0.4999999999999998, 0.49999999999999983, 0.4999999999999999]]",[79 79 79 79 30 30 51 51],-2.8933266725,0.0274015049999998,
23387,CuPtGa,35859818-e2c0-4a84-8f58-18a47a9dfa8a,"[[2.6003638, 2.6003638, 0.0], [-2.6003638, 2.6003638, 0.0], [-0.0, -0.0, 7.34047757]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[29 29 78 78 31 31],-4.419856225,-0.1663550049999997,
97665,Os2CoIn,4b963a46-9525-4590-b56c-cadcea20f617,"[[2.80844495, 2.80844495, -0.0], [-2.80844495, 2.80844495, -0.0], [-0.0, -0.0, 7.49646678]]","[[0.4999999999999999, 3.953159290607268e-17, 0.25], [0.9999999999999998, 0.4999999999999998, 0.7500000000000001], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.4999999999999999, 3.953159290607268e-17, 0.7500000000000001], [0.9999999999999998, 0.4999999999999998, 0.25], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[76 76 76 76 27 27 49 49],-7.54014548875,0.4723613949999992,
50274,W2TaAs,3dd56161-94eb-4145-b775-3e0e92b889f1,"[[2.65714159, 2.65714159, -0.0], [-2.65714159, 2.65714159, -0.0], [0.0, 0.0, 9.35554202]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[74 74 74 74 73 73 33 33],-10.34706641125,0.2460968175000015,
98329,OsHfP,56ae50f7-ff36-431a-89db-a1f7855dfc7e,"[[-0.0, 3.00753794, 3.00753794], [3.00753794, 0.0, 3.00753794], [3.00753794, 3.00753794, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[76 72 15],-9.1962013,-0.3410524161904765,
62951,Lu2NiAs,2a585822-e739-4162-93bf-0f60e4ec473f,"[[3.40207929, 3.40207929, -0.0], [-3.40207929, 3.40207929, 0.0], [-0.0, -0.0, 6.82419808]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[71 71 71 71 28 28 33 33],-5.38247622125,-0.6161221700000006,
53482,Os2AgIn,69e83181-6650-42b6-bff9-aaefd44b8bb8,"[[2.76709911, 2.76709911, 0.0], [-2.76709911, 2.76709911, -0.0], [0.0, 0.0, 8.69939503]]","[[0.4999999999999999, 4.012227175430505e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.7500000000000001], [0.4999999999999999, 4.012227175430505e-17, 0.7500000000000001], [0.9999999999999999, 0.49999999999999983, 0.25], [0.9999999999999997, 0.9999999999999998, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[76 76 76 76 47 47 49 49],-6.1360350775,0.7964946949999998,
72880,Fe2PtGa,17257ba1-8ac0-410f-b371-719d29fccc35,"[[2.99121454, 2.99121454, 0.0], [-2.99121454, 2.99121454, 0.0], [-0.0, -0.0, 6.00593617]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 26 26 78 78 31 31],-6.641538705,-0.2538476750000003,996.7
91360,Cd2PtBi,362af21f-b0f9-41bd-a4e6-654f1e541cc3,"[[3.16264147, 3.16264147, -0.0], [-3.16264147, 3.16264147, 0.0], [0.0, 0.0, 8.79506915]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[48 48 48 48 78 78 83 83],-2.8569203625,0.0144340712500001,
86251,Rh2MnGe,e485c21f-586c-4d23-8351-9e3b3fb25319,"[[2.6492784, 2.6492784, -0.0], [-2.6492784, 2.6492784, -0.0], [-0.0, -0.0, 8.01146931]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 45 45 25 25 32 32],-7.24998648125,-0.2774291037500003,27.0
61620,La2HfIn,a02f4120-03a7-479e-9333-050ac2802210,"[[3.40491555, 3.40491555, -0.0], [-3.40491555, 3.40491555, -0.0], [0.0, 0.0, 9.94443321]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[57 57 57 57 72 72 49 49],-5.60483006375,-0.0553662462499993,
877,ScCoSb,6ef120b8-74f8-4671-b7a2-a2595b5c6eab,"[[2.67875105, 2.67875105, 0.0], [-2.67875105, 2.67875105, 0.0], [-0.0, -0.0, 8.66220489]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[21 21 27 27 51 51],-5.966557571666667,-0.1574939283333343,
8206,CrTiSb,874719fb-09db-4c6c-ae93-f3f5b3c31031,"[[3.06275915, 3.06275915, -0.0], [-3.06275915, 3.06275915, -0.0], [-0.0, -0.0, 6.17846737]]","[[0.49999999999999983, 2.7755575615628904e-17, 0.25], [0.9999999999999998, 0.49999999999999994, 0.75], [0.9999999999999998, 0.9999999999999998, 0.5], [0.4999999999999997, 0.49999999999999983, 0.0], [0.9999999999999998, 2.005076031560076e-16, 0.0], [0.4999999999999997, 0.49999999999999983, 0.5]]",[24 24 22 22 51 51],-6.9417324916666665,0.2123181583333332,
60302,La2MnGa,6b5f6573-5d86-496c-a986-85196aade676,"[[-0.0, 3.76336882, 3.76336882], [3.76336882, 0.0, 3.76336882], [3.76336882, 3.76336882, -0.0]]","[[0.25, 0.25, 0.25], [0.75, 0.75, 0.75], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[57 57 25 31],-5.5094306575,-0.1405017825000003,278.4
100274,Pt2ScTl,6f856158-172b-4267-9487-52b862082e54,"[[2.90387, 2.90387, 0.0], [-2.90387, 2.90387, 0.0], [0.0, 0.0, 8.66449899]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[78 78 78 78 21 21 81 81],-5.78368211625,-0.6151518356249994,
71314,Mn2ReGa,6414b413-fa43-45a7-8b1c-b1598718b346,"[[2.61261793, 2.61261793, -0.0], [-2.61261793, 2.61261793, 0.0], [-0.0, -0.0, 7.85914921]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[25 25 25 25 75 75 31 31],-8.31764695375,-0.0640997399999996,639.6
35452,Ru2HfGe,299e48a4-04fb-4176-b2c7-5ecc71014acc,"[[0.0, 3.12689994, 3.12689994], [3.12689994, 0.0, 3.12689994], [3.12689994, 3.12689994, 0.0]]","[[0.25, 0.25, 0.25], [0.75, 0.75, 0.75], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[44 44 72 32],-8.86092491,-0.6343527550000001,
71935,Fe2YGa,854740e3-a61d-4da6-83b6-1f2cd4be65dc,"[[3.21632152, 3.21632152, -0.0], [-3.21632152, 3.21632152, 0.0], [-0.0, 0.0, 6.44952109]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 26 26 39 39 31 31],-6.42338052,0.0449593024999996,
39373,PdReIn,8f5c8741-12ac-417d-a8bb-7b2e31b0e44e,"[[3.09206793, 3.09206793, -0.0], [-3.09206793, 3.09206793, -0.0], [-0.0, -0.0, 6.18785965]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[46 46 75 75 49 49],-6.027075386666667,0.6959182450000002,
15991,Fe2OsGe,a057f9ca-11e0-4d47-a1e7-fce33acfb64d,"[[2.60087716, 2.60087716, 0.0], [-2.60087716, 2.60087716, -0.0], [-0.0, 0.0, 7.36201126]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 26 26 76 76 32 32],-7.89914361625,0.1717045975000006,
20315,NiRhAs,0c26c531-10d6-496f-b79c-9a75e5d888ae,"[[2.71372706, 2.71372706, 0.0], [-2.71372706, 2.71372706, -0.0], [0.0, 0.0, 6.15983855]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[28 28 45 45 33 33],-5.766748106666667,0.0373979283333329,
32397,Mo2VSn,3a7ce6f9-b50b-455d-adf8-c53d9b9bb597,"[[3.17998377, 3.17998377, 0.0], [-3.17998377, 3.17998377, 0.0], [-0.0, -0.0, 6.47561402]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[42 42 42 42 23 23 50 50],-8.4743019875,0.1877622212499989,
93368,Ta2VPb,f7bbaad1-1894-4019-9fcb-85a9f8ce3184,"[[3.02542401, 3.02542401, -0.0], [-3.02542401, 3.02542401, 0.0], [0.0, 0.0, 8.05576642]]","[[0.49999999999999983, 3.6696443901929516e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.7500000000000002], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999983, 0.0], [0.49999999999999983, 3.6696443901929516e-17, 0.7500000000000002], [0.9999999999999999, 0.49999999999999983, 0.25], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999983, 0.5]]",[73 73 73 73 23 23 82 82],-8.61489641625,0.4225269137499996,
52231,Re2OsSb,b6de0cd5-b9f8-49d5-8f25-becdafec1f2f,"[[2.78044792, 2.78044792, 0.0], [-2.78044792, 2.78044792, -0.0], [-0.0, -0.0, 8.28286273]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[75 75 75 75 76 76 51 51],-9.4197889925,0.6201449700000001,
